,시군구,단지명,전용면적,계약년월,거래금액,층,건축년도,yrmth
14027,33,907,84.9572,202305.0,68200.0,21.0,2017.0,202305.0
14028,33,928,84.7159,202305.0,54000.0,15.0,2005.0,202305.0
14029,33,910,84.202,202305.0,63000.0,5.0,2020.0,202305.0
14030,33,912,84.852,202305.0,73000.0,5.0,2016.0,202305.0
14031,33,909,59.97,202305.0,59300.0,10.0,2018.0,202305.0
14032,33,908,84.97,202305.0,69000.0,15.0,2019.0,202305.0
14033,33,921,84.9574,202305.0,56400.0,12.0,2006.0,202305.0
14034,33,910,74.9894,202305.0,64500.0,9.0,2020.0,202305.0
14035,33,935,84.4024,202305.0,56000.0,15.0,2013.0,202305.0
14036,33,915,63.9721,202305.0,64000.0,16.0,2017.0,202305.0
14037,33,946,84.98,202305.0,84500.0,8.0,2015.0,202305.0
14038,33,895,84.6541,202305.0,73000.0,23.0,2019.0,202305.0
14039,33,957,84.8714,202305.0,51435.0,5.0,2023.0,202305.0
14040,33,940,142.1275,202305.0,80500.0,19.0,2011.0,202305.0
14041,33,894,95.87,202305.0,99500.0,36.0,2017.0,202305.0
14042,33,895,84.6932,202305.0,69000.0,9.0,2019.0,202305.0
14043,33,898,70.5618,202305.0,55000.0,11.0,2018.0,202305.0
14044,33,940,142.1275,202305.0,80500.0,19.0,2011.0,202305.0
14045,33,933,101.454,202305.0,85000.0,17.0,2011.0,202305.0
14046,33,903,84.96,202305.0,78000.0,25.0,2020.0,202305.0
14047,33,914,84.9128,202305.0,68000.0,37.0,2020.0,202305.0
14048,33,912,84.517,202305.0,73000.0,35.0,2016.0,202305.0
14049,33,909,59.99,202305.0,58500.0,16.0,2018.0,202305.0
14050,33,966,148.612,202305.0,127000.0,10.0,2011.0,202305.0
14051,33,915,74.9533,202305.0,69000.0,3.0,2017.0,202305.0
14052,33,966,148.612,202305.0,127000.0,10.0,2011.0,202305.0
14053,33,914,84.847,202305.0,64500.0,15.0,2020.0,202305.0
14054,33,909,59.97,202305.0,59000.0,6.0,2018.0,202305.0
14055,33,902,64.168,202305.0,65000.0,38.0,2018.0,202305.0
14056,33,920,84.8682,202305.0,77000.0,30.0,2014.0,202305.0
14057,33,951,84.9207,202305.0,64800.0,2.0,2012.0,202305.0
14058,33,955,101.8545,202305.0,65300.0,19.0,2005.0,202305.0
14059,33,899,143.6803,202305.0,196000.0,23.0,2015.0,202305.0
14060,33,909,72.99,202305.0,68000.0,37.0,2018.0,202305.0
14061,33,967,84.87,202305.0,70000.0,4.0,2010.0,202305.0
14062,33,920,84.3408,202305.0,71000.0,18.0,2014.0,202305.0
14063,33,909,59.99,202305.0,60000.0,15.0,2018.0,202305.0
14064,33,909,84.97,202305.0,85000.0,15.0,2018.0,202305.0
14065,33,897,84.747,202305.0,69500.0,1.0,2011.0,202305.0
14066,33,909,72.99,202305.0,65500.0,13.0,2018.0,202305.0
14067,33,916,112.1643,202305.0,80000.0,12.0,2012.0,202305.0
14068,33,950,68.64,202305.0,90000.0,9.0,2018.0,202305.0
14069,33,898,70.2331,202305.0,55000.0,30.0,2018.0,202305.0
14070,33,898,70.5618,202305.0,56500.0,32.0,2018.0,202305.0
14071,33,909,72.99,202305.0,65500.0,10.0,2018.0,202305.0
14072,33,919,101.99,202305.0,84800.0,27.0,2013.0,202305.0
14073,33,910,84.9738,202305.0,85800.0,27.0,2020.0,202305.0
14074,33,898,70.2331,202305.0,51000.0,22.0,2018.0,202305.0
14075,33,898,70.3826,202305.0,54000.0,24.0,2018.0,202305.0
14076,33,898,70.5618,202305.0,51800.0,2.0,2018.0,202305.0
14077,33,912,84.517,202305.0,69000.0,28.0,2016.0,202305.0
14078,33,895,84.9753,202305.0,71500.0,21.0,2019.0,202305.0
14079,33,964,134.967,202305.0,71700.0,10.0,2009.0,202305.0
14080,33,894,68.72,202305.0,70000.0,4.0,2017.0,202305.0
14081,33,922,99.3121,202305.0,79000.0,11.0,2009.0,202305.0
14082,33,933,101.965,202305.0,90000.0,14.0,2011.0,202305.0
14083,33,920,59.9201,202305.0,56300.0,24.0,2014.0,202305.0
14084,33,919,101.98,202305.0,74500.0,32.0,2013.0,202305.0
14085,33,920,84.8682,202305.0,74000.0,13.0,2014.0,202305.0
14086,33,905,101.3056,202305.0,82000.0,27.0,2016.0,202305.0
14087,33,898,70.2331,202305.0,56700.0,6.0,2018.0,202305.0
14088,33,906,84.94,202305.0,52500.0,12.0,2005.0,202305.0
14089,33,971,142.1275,202305.0,87700.0,18.0,2011.0,202305.0
14090,33,895,84.9753,202305.0,73700.0,20.0,2019.0,202305.0
14091,33,908,84.93,202305.0,63000.0,3.0,2019.0,202305.0
14092,33,908,84.92,202305.0,77000.0,19.0,2019.0,202305.0
14093,33,907,63.9029,202305.0,50000.0,24.0,2017.0,202305.0
14094,33,945,106.9262,202305.0,80000.0,27.0,2010.0,202305.0
14095,33,933,84.721,202305.0,67500.0,2.0,2011.0,202305.0
14096,33,905,59.9715,202305.0,57000.0,19.0,2016.0,202305.0
14097,33,894,108.08,202305.0,116000.0,7.0,2017.0,202305.0
14098,33,898,70.2331,202305.0,50000.0,14.0,2018.0,202305.0
14099,33,948,69.91,202305.0,64000.0,17.0,2015.0,202305.0
14100,33,914,84.9128,202305.0,64500.0,18.0,2020.0,202305.0
14101,33,946,84.92,202305.0,75000.0,5.0,2015.0,202305.0
14102,33,928,84.7159,202305.0,50000.0,1.0,2005.0,202305.0
14103,33,925,84.94,202305.0,54000.0,4.0,2005.0,202305.0
14104,33,913,84.8682,202305.0,61000.0,22.0,2014.0,202305.0
14105,33,935,84.4024,202305.0,58500.0,9.0,2013.0,202305.0
14106,33,919,134.96,202305.0,100000.0,14.0,2013.0,202305.0
14107,33,935,84.4024,202305.0,65000.0,20.0,2013.0,202305.0
14108,33,907,113.3964,202305.0,80500.0,4.0,2017.0,202305.0
14109,33,894,84.9,202305.0,89000.0,31.0,2017.0,202305.0
14110,33,908,84.92,202305.0,73700.0,16.0,2019.0,202305.0
14111,33,898,70.2331,202305.0,59500.0,28.0,2018.0,202305.0
14112,33,910,74.9894,202305.0,60000.0,6.0,2020.0,202305.0
14113,33,913,84.9859,202305.0,72000.0,12.0,2014.0,202305.0
14114,33,943,84.7167,202305.0,50000.0,1.0,2005.0,202305.0
14115,33,898,84.4163,202305.0,75000.0,35.0,2018.0,202305.0
14116,33,941,84.8669,202305.0,71500.0,19.0,2014.0,202305.0
14117,33,898,70.2331,202305.0,53900.0,23.0,2018.0,202305.0
14118,33,898,84.4163,202305.0,75000.0,35.0,2018.0,202305.0
14119,33,906,84.94,202305.0,55250.0,15.0,2005.0,202305.0
14120,33,909,72.99,202305.0,67300.0,38.0,2018.0,202305.0
14121,33,905,101.3056,202305.0,84000.0,43.0,2016.0,202305.0
14122,33,919,101.98,202305.0,70500.0,17.0,2013.0,202305.0
14123,33,949,99.8516,202305.0,83500.0,19.0,2012.0,202305.0
14124,33,945,96.318,202305.0,83000.0,45.0,2010.0,202305.0
14125,33,898,84.4163,202304.0,71400.0,18.0,2018.0,202304.0
14126,33,898,84.4163,202304.0,63400.0,5.0,2018.0,202304.0
14127,33,908,84.92,202306.0,71500.0,5.0,2019.0,202306.0
14128,33,909,59.97,202306.0,63000.0,7.0,2018.0,202306.0
14129,33,918,99.3121,202306.0,77000.0,11.0,2009.0,202306.0
14130,33,951,84.8507,202306.0,71000.0,4.0,2012.0,202306.0
14131,33,914,84.795,202306.0,65500.0,29.0,2020.0,202306.0
14132,33,935,84.4815,202306.0,56000.0,15.0,2013.0,202306.0
14133,33,897,95.393,202306.0,72500.0,3.0,2011.0,202306.0
14134,33,916,84.992,202306.0,82000.0,10.0,2012.0,202306.0
14135,33,895,84.6932,202306.0,69700.0,37.0,2019.0,202306.0
14136,33,907,74.9413,202306.0,61000.0,25.0,2017.0,202306.0
14137,33,903,84.96,202306.0,79000.0,19.0,2020.0,202306.0
14138,33,941,84.5317,202306.0,75000.0,24.0,2014.0,202306.0
14139,33,929,142.359,202306.0,88000.0,17.0,2011.0,202306.0
14140,33,908,84.97,202306.0,64600.0,3.0,2019.0,202306.0
14141,33,935,84.4433,202306.0,60000.0,3.0,2013.0,202306.0
14142,33,957,101.725,202306.0,64000.0,27.0,2023.0,202306.0
14143,33,912,59.941,202306.0,58700.0,29.0,2016.0,202306.0
14144,33,926,95.81,202306.0,110000.0,6.0,2017.0,202306.0
14145,33,904,84.7966,202306.0,68000.0,42.0,2020.0,202306.0
14146,33,920,84.3408,202306.0,76000.0,7.0,2014.0,202306.0
14147,33,911,84.98,202306.0,74500.0,18.0,2015.0,202306.0
14148,33,898,70.5618,202306.0,59500.0,29.0,2018.0,202306.0
14149,33,921,123.1909,202306.0,84300.0,9.0,2006.0,202306.0
14150,33,933,101.454,202306.0,88500.0,3.0,2011.0,202306.0
14151,33,920,84.8682,202306.0,70000.0,4.0,2014.0,202306.0
14152,33,949,119.4815,202306.0,121000.0,6.0,2012.0,202306.0
14153,33,935,84.4433,202306.0,60000.0,23.0,2013.0,202306.0
14154,33,904,84.7966,202306.0,68000.0,42.0,2020.0,202306.0
14155,33,907,63.9487,202306.0,58000.0,9.0,2017.0,202306.0
14156,33,938,84.92,202306.0,85700.0,23.0,2015.0,202306.0
14157,33,895,84.6932,202306.0,75000.0,9.0,2019.0,202306.0
14158,33,914,84.9128,202306.0,69700.0,31.0,2020.0,202306.0
14159,33,911,84.98,202306.0,75000.0,8.0,2015.0,202306.0
14160,33,898,70.5618,202306.0,60000.0,25.0,2018.0,202306.0
14161,33,912,59.859,202306.0,60000.0,16.0,2016.0,202306.0
14162,33,907,74.9413,202306.0,65000.0,10.0,2017.0,202306.0
14163,33,937,110.7602,202306.0,73000.0,3.0,2012.0,202306.0
14164,33,935,84.4815,202306.0,60000.0,10.0,2013.0,202306.0
14165,33,937,110.7602,202306.0,78000.0,3.0,2012.0,202306.0
14166,33,937,110.7602,202307.0,62000.0,6.0,2012.0,202307.0
14167,33,914,84.795,202307.0,73500.0,41.0,2020.0,202307.0
14168,33,943,84.7167,202307.0,52500.0,1.0,2005.0,202307.0
14169,33,898,70.5618,202307.0,56700.0,4.0,2018.0,202307.0
14170,33,907,63.9029,202307.0,54000.0,18.0,2017.0,202307.0
14171,33,961,84.94,202307.0,79716.0,5.0,2023.0,202307.0
14172,33,914,84.9128,202307.0,60000.0,8.0,2020.0,202307.0
14173,33,911,84.99,202307.0,69000.0,7.0,2015.0,202307.0
14174,33,895,84.6541,202307.0,72800.0,6.0,2019.0,202307.0
14175,33,914,84.795,202307.0,61000.0,5.0,2020.0,202307.0
14176,33,895,84.8146,202307.0,68700.0,1.0,2019.0,202307.0
14177,33,909,72.99,202307.0,72000.0,24.0,2018.0,202307.0
14178,33,945,96.318,202307.0,86000.0,35.0,2010.0,202307.0
14179,33,948,69.91,202307.0,66000.0,5.0,2015.0,202307.0
14180,33,899,84.9238,202307.0,95000.0,36.0,2015.0,202307.0
14181,33,909,59.99,202307.0,59500.0,28.0,2018.0,202307.0
14182,33,909,59.97,202307.0,62000.0,27.0,2018.0,202307.0
14183,33,895,84.6541,202307.0,72000.0,21.0,2019.0,202307.0
14184,33,907,84.9572,202307.0,69300.0,9.0,2017.0,202307.0
14185,33,909,59.97,202307.0,61000.0,7.0,2018.0,202307.0
14186,33,904,84.9999,202307.0,69000.0,34.0,2020.0,202307.0
14187,33,904,84.9999,202307.0,71000.0,40.0,2020.0,202307.0
14188,33,909,59.99,202307.0,63000.0,33.0,2018.0,202307.0
14189,33,910,84.7583,202307.0,74800.0,34.0,2020.0,202307.0
14190,33,927,71.7602,202307.0,66500.0,28.0,2011.0,202307.0
14191,33,914,84.9128,202307.0,60000.0,8.0,2020.0,202307.0
14192,33,948,69.91,202307.0,62700.0,4.0,2015.0,202307.0
14193,33,913,99.9837,202307.0,86500.0,14.0,2014.0,202307.0
14194,33,895,84.6932,202307.0,69500.0,25.0,2019.0,202307.0
14195,33,907,84.9572,202307.0,69000.0,12.0,2017.0,202307.0
14196,33,894,84.9,202307.0,98500.0,14.0,2017.0,202307.0
14197,33,894,84.94,202307.0,100000.0,16.0,2017.0,202307.0
14198,33,895,84.9753,202307.0,83000.0,27.0,2019.0,202307.0
14199,33,912,84.852,202307.0,78900.0,13.0,2016.0,202307.0
14200,33,895,84.9753,202307.0,72000.0,8.0,2019.0,202307.0
14201,33,908,84.97,202307.0,72000.0,14.0,2019.0,202307.0
14202,33,907,84.9572,202307.0,70000.0,14.0,2017.0,202307.0
14203,33,920,59.9201,202307.0,60000.0,30.0,2014.0,202307.0
14204,33,938,84.92,202307.0,76000.0,14.0,2015.0,202307.0
14205,33,943,84.7167,202307.0,60800.0,16.0,2005.0,202307.0
14206,33,896,134.99,202307.0,100000.0,11.0,2008.0,202307.0
14207,33,907,84.9572,202307.0,72000.0,14.0,2017.0,202307.0
14208,33,915,63.9721,202307.0,60000.0,27.0,2017.0,202307.0
14209,33,910,84.9738,202307.0,60000.0,22.0,2020.0,202307.0
14210,33,911,84.98,202307.0,73000.0,11.0,2015.0,202307.0
14211,33,915,84.8939,202307.0,86300.0,12.0,2017.0,202307.0
14212,33,898,70.3826,202307.0,57900.0,30.0,2018.0,202307.0
14213,33,916,101.9401,202307.0,96800.0,13.0,2012.0,202307.0
14214,33,894,84.9,202307.0,99300.0,27.0,2017.0,202307.0
14215,33,918,116.4728,202307.0,95000.0,8.0,2009.0,202307.0
14216,33,904,84.9999,202307.0,60000.0,14.0,2020.0,202307.0
14217,33,904,95.8548,202307.0,75500.0,14.0,2020.0,202307.0
14218,33,912,59.941,202307.0,60500.0,30.0,2016.0,202307.0
14219,33,912,84.852,202307.0,78000.0,25.0,2016.0,202307.0
14220,33,908,84.97,202307.0,72500.0,16.0,2019.0,202307.0
14221,33,914,84.847,202307.0,67000.0,42.0,2020.0,202307.0
14222,33,957,84.8714,202307.0,51000.0,14.0,2023.0,202307.0
14223,33,937,110.253,202307.0,79500.0,10.0,2012.0,202307.0
14224,33,907,63.9487,202307.0,56800.0,11.0,2017.0,202307.0
14225,33,905,59.8604,202307.0,59000.0,53.0,2016.0,202307.0
14226,33,910,74.9894,202307.0,67000.0,17.0,2020.0,202307.0
14227,33,909,84.97,202307.0,85000.0,31.0,2018.0,202307.0
14228,33,895,84.6932,202307.0,71000.0,36.0,2019.0,202307.0
14229,33,926,68.72,202307.0,82000.0,35.0,2017.0,202307.0
14230,33,943,84.9146,202307.0,54000.0,6.0,2005.0,202307.0
14231,33,898,70.5618,202307.0,56950.0,8.0,2018.0,202307.0
14232,33,907,74.9413,202307.0,65300.0,6.0,2017.0,202307.0
14233,33,948,104.85,202307.0,98000.0,23.0,2015.0,202307.0
14234,33,966,115.133,202307.0,119000.0,7.0,2011.0,202307.0
14235,33,966,115.133,202307.0,119000.0,7.0,2011.0,202307.0
14236,33,914,84.9128,202307.0,66000.0,14.0,2020.0,202307.0
14237,33,895,84.6541,202307.0,69000.0,5.0,2019.0,202307.0
14238,33,924,101.319,202307.0,94000.0,4.0,2011.0,202307.0
14239,33,919,84.98,202307.0,74300.0,41.0,2013.0,202307.0
14240,33,910,84.9738,202307.0,70000.0,24.0,2020.0,202307.0
14241,33,943,84.7167,202307.0,54500.0,11.0,2005.0,202307.0
14242,33,912,105.919,202307.0,93000.0,25.0,2016.0,202307.0
14243,33,915,84.8939,202307.0,87800.0,20.0,2017.0,202307.0
14244,33,896,149.59,202307.0,94000.0,12.0,2008.0,202307.0
14245,33,904,84.9999,202307.0,71000.0,37.0,2020.0,202307.0
14246,33,938,84.94,202307.0,83500.0,7.0,2015.0,202307.0
14247,33,941,84.8669,202307.0,78000.0,24.0,2014.0,202307.0
14248,33,919,84.98,202307.0,70000.0,37.0,2013.0,202307.0
14249,33,907,74.5812,202307.0,65000.0,22.0,2017.0,202307.0
14250,33,909,59.97,202307.0,61000.0,20.0,2018.0,202307.0
14251,33,909,72.99,202307.0,71000.0,15.0,2018.0,202307.0
14252,33,948,84.72,202307.0,78300.0,7.0,2015.0,202307.0
14253,33,935,111.4615,202307.0,73000.0,6.0,2013.0,202307.0
14254,33,936,84.6566,202307.0,70000.0,9.0,2020.0,202307.0
14255,33,906,84.94,202307.0,56500.0,17.0,2005.0,202307.0
14256,33,935,84.4691,202307.0,64000.0,13.0,2013.0,202307.0
14257,33,914,84.9128,202307.0,69500.0,32.0,2020.0,202307.0
14258,33,909,59.97,202307.0,63500.0,28.0,2018.0,202307.0
14259,33,908,84.97,202307.0,64600.0,3.0,2019.0,202307.0
14260,33,924,147.823,202307.0,175000.0,32.0,2011.0,202307.0
14261,33,897,144.957,202307.0,155000.0,19.0,2011.0,202307.0
14262,33,937,110.253,202307.0,65000.0,19.0,2012.0,202307.0
14263,33,935,84.4024,202307.0,54500.0,1.0,2013.0,202307.0
14264,33,909,59.97,202307.0,60700.0,3.0,2018.0,202307.0
14265,33,898,70.5618,202307.0,54000.0,25.0,2018.0,202307.0
14266,33,909,72.99,202307.0,71000.0,18.0,2018.0,202307.0
14267,33,927,146.9993,202307.0,190000.0,18.0,2011.0,202307.0
14268,33,915,84.8939,202307.0,83000.0,17.0,2017.0,202307.0
14269,33,922,116.4728,202307.0,92000.0,10.0,2009.0,202307.0
14270,33,902,84.4661,202307.0,82000.0,6.0,2018.0,202307.0
14271,33,920,59.9201,202307.0,60000.0,7.0,2014.0,202307.0
14272,33,911,84.98,202307.0,68300.0,8.0,2015.0,202307.0
14273,33,899,96.934,202307.0,138000.0,15.0,2015.0,202307.0
14274,33,914,75.9833,202307.0,61800.0,7.0,2020.0,202307.0
14275,33,909,72.99,202307.0,71000.0,18.0,2018.0,202307.0
14276,33,897,144.957,202307.0,166000.0,17.0,2011.0,202307.0
14277,33,912,84.852,202307.0,79000.0,27.0,2016.0,202307.0
14278,33,906,84.94,202307.0,55500.0,6.0,2005.0,202307.0
14279,33,911,106.78,202307.0,130000.0,50.0,2015.0,202307.0
14280,33,935,84.4691,202307.0,60000.0,4.0,2013.0,202307.0
14281,33,895,84.6932,202307.0,67000.0,5.0,2019.0,202307.0
14282,33,942,115.14,202307.0,101000.0,2.0,2015.0,202307.0
14283,33,914,75.9833,202307.0,64000.0,28.0,2020.0,202307.0
14284,33,909,59.97,202307.0,61200.0,14.0,2018.0,202307.0
14285,33,922,146.7045,202307.0,95000.0,3.0,2009.0,202307.0
14286,33,918,99.3121,202307.0,80000.0,8.0,2009.0,202307.0
14287,33,930,101.53,202307.0,82700.0,22.0,2010.0,202307.0
14288,33,907,63.9487,202307.0,58000.0,17.0,2017.0,202307.0
14289,33,910,74.8994,202307.0,66000.0,26.0,2020.0,202307.0
14290,33,913,84.3408,202307.0,75000.0,15.0,2014.0,202307.0
14291,33,905,59.7433,202307.0,61800.0,47.0,2016.0,202307.0
14292,33,955,101.8545,202307.0,66000.0,1.0,2005.0,202307.0
14293,33,908,99.59,202307.0,85000.0,12.0,2019.0,202307.0
14294,33,909,59.99,202307.0,60000.0,30.0,2018.0,202307.0
14295,33,927,146.5057,202307.0,213000.0,18.0,2011.0,202307.0
14296,33,915,63.9721,202307.0,68000.0,5.0,2017.0,202307.0
14297,33,915,63.9721,202307.0,67300.0,6.0,2017.0,202307.0
14298,33,933,101.454,202307.0,97500.0,24.0,2011.0,202307.0
14299,33,949,84.8786,202307.0,74300.0,29.0,2012.0,202307.0
14300,33,909,72.99,202307.0,71150.0,11.0,2018.0,202307.0
14301,33,908,84.97,202307.0,73000.0,25.0,2019.0,202307.0
14302,33,951,84.9778,202307.0,71000.0,6.0,2012.0,202307.0
14303,33,911,114.95,202307.0,97000.0,13.0,2015.0,202307.0
14304,33,910,74.9894,202307.0,63000.0,10.0,2020.0,202307.0
14305,33,955,84.7817,202307.0,68900.0,4.0,2005.0,202307.0
14306,33,944,115.0662,202307.0,88500.0,13.0,2009.0,202307.0
14307,33,930,84.91,202307.0,71900.0,9.0,2010.0,202307.0
14308,33,909,59.99,202307.0,57000.0,4.0,2018.0,202307.0
14309,33,929,173.295,202307.0,130000.0,13.0,2011.0,202307.0
14310,33,895,84.6541,202307.0,59000.0,35.0,2019.0,202307.0
14311,33,935,84.4433,202307.0,63000.0,8.0,2013.0,202307.0
14312,33,909,72.99,202307.0,71800.0,42.0,2018.0,202307.0
14313,33,973,131.76,202307.0,62200.0,14.0,2006.0,202307.0
14314,33,898,70.2331,202307.0,54700.0,4.0,2018.0,202307.0
14315,33,929,173.295,202307.0,130000.0,13.0,2011.0,202307.0
14316,33,909,59.97,202307.0,63600.0,10.0,2018.0,202307.0
14317,33,909,59.99,202307.0,60000.0,28.0,2018.0,202307.0
14318,33,944,115.0662,202307.0,91000.0,16.0,2009.0,202307.0
14319,33,935,84.4815,202307.0,45000.0,28.0,2013.0,202307.0
14320,33,911,84.98,202307.0,74700.0,31.0,2015.0,202307.0
14321,33,951,84.8507,202307.0,74000.0,14.0,2012.0,202307.0
14322,33,945,179.0018,202307.0,245000.0,35.0,2010.0,202307.0
14323,33,950,59.94,202307.0,82000.0,39.0,2018.0,202307.0
14324,33,920,72.5113,202307.0,66500.0,14.0,2014.0,202307.0
14325,33,915,84.9359,202307.0,89500.0,31.0,2017.0,202307.0
14326,33,900,105.469,202307.0,87000.0,3.0,2009.0,202307.0
14327,33,925,84.94,202307.0,52800.0,3.0,2005.0,202307.0
14328,33,926,108.08,202307.0,136500.0,20.0,2017.0,202307.0
14329,33,923,59.89,202307.0,78500.0,15.0,2017.0,202307.0
14330,33,904,84.9999,202307.0,69900.0,33.0,2020.0,202307.0
14331,33,913,117.8951,202307.0,104000.0,30.0,2014.0,202307.0
14332,33,928,84.7159,202307.0,54000.0,4.0,2005.0,202307.0
14333,33,910,84.916,202307.0,60000.0,2.0,2020.0,202307.0
14334,33,910,74.9894,202307.0,65500.0,10.0,2020.0,202307.0
14335,33,909,59.99,202307.0,60000.0,8.0,2018.0,202307.0
14336,33,900,101.748,202307.0,73500.0,19.0,2009.0,202307.0
14337,33,898,70.3826,202307.0,55000.0,2.0,2018.0,202307.0
14338,33,906,84.94,202307.0,56700.0,16.0,2005.0,202307.0
14339,33,911,106.78,202307.0,100000.0,12.0,2015.0,202307.0
14340,33,919,134.96,202307.0,102000.0,19.0,2013.0,202307.0
14341,33,900,147.358,202307.0,148000.0,48.0,2009.0,202307.0
14342,33,946,84.92,202307.0,81000.0,13.0,2015.0,202307.0
14343,33,927,71.7602,202307.0,66000.0,38.0,2011.0,202307.0
14344,33,909,59.97,202307.0,61000.0,6.0,2018.0,202307.0
14345,33,921,123.1909,202307.0,83000.0,16.0,2006.0,202307.0
14346,33,972,138.274,202307.0,77000.0,15.0,2010.0,202307.0
14347,33,895,84.6932,202307.0,73000.0,23.0,2019.0,202307.0
14348,33,955,84.7817,202307.0,57500.0,1.0,2005.0,202307.0
14349,33,907,63.9487,202307.0,60000.0,14.0,2017.0,202307.0
14350,33,904,84.9999,202307.0,66700.0,11.0,2020.0,202307.0
14351,33,896,119.79,202307.0,85000.0,5.0,2008.0,202307.0
14352,33,930,76.24,202307.0,67300.0,3.0,2010.0,202307.0
14353,33,920,72.5113,202307.0,67300.0,23.0,2014.0,202307.0
14354,33,909,72.99,202307.0,71000.0,6.0,2018.0,202307.0
14355,33,910,84.9738,202307.0,69000.0,3.0,2020.0,202307.0
14356,33,905,59.7433,202307.0,59500.0,38.0,2016.0,202307.0
14357,33,910,84.2262,202307.0,72900.0,11.0,2020.0,202307.0
14358,33,898,70.5618,202307.0,59000.0,21.0,2018.0,202307.0
14359,33,909,84.97,202306.0,83500.0,37.0,2018.0,202306.0
14360,33,934,134.58,202307.0,70000.0,6.0,2005.0,202307.0
14361,33,901,111.6523,202307.0,104000.0,25.0,2012.0,202307.0
14362,33,935,84.4691,202307.0,60000.0,7.0,2013.0,202307.0
14363,33,946,84.92,202307.0,78000.0,2.0,2015.0,202307.0
14364,33,911,84.99,202307.0,80000.0,9.0,2015.0,202307.0
14365,33,901,111.6523,202307.0,104000.0,25.0,2012.0,202307.0
14366,33,909,59.99,202307.0,59900.0,19.0,2018.0,202307.0
14367,33,915,63.9721,202307.0,69500.0,16.0,2017.0,202307.0
14368,33,962,101.8096,202307.0,83000.0,11.0,2011.0,202307.0
14369,33,959,156.854,202307.0,95000.0,15.0,2010.0,202307.0
14370,33,895,84.6541,202307.0,72000.0,29.0,2019.0,202307.0
14371,33,898,84.4163,202307.0,76000.0,29.0,2018.0,202307.0
14372,33,895,84.9753,202307.0,73000.0,36.0,2019.0,202307.0
14373,33,895,84.9753,202307.0,73000.0,36.0,2019.0,202307.0
14374,33,909,59.97,202307.0,63900.0,31.0,2018.0,202307.0
14375,33,895,84.6541,202307.0,68500.0,4.0,2019.0,202307.0
14376,33,940,142.1275,202307.0,84500.0,11.0,2011.0,202307.0
14377,33,898,70.2331,202307.0,55000.0,18.0,2018.0,202307.0
14378,33,918,113.7554,202307.0,92500.0,14.0,2009.0,202307.0
14379,33,941,98.2428,202307.0,82800.0,7.0,2014.0,202307.0
14380,33,914,84.795,202307.0,64000.0,2.0,2020.0,202307.0
14381,33,933,84.837,202307.0,73000.0,23.0,2011.0,202307.0
14382,33,898,84.4163,202307.0,68000.0,9.0,2018.0,202307.0
14383,33,943,84.7167,202307.0,62000.0,14.0,2005.0,202307.0
14384,33,895,84.6541,202307.0,71000.0,24.0,2019.0,202307.0
14385,33,895,84.6541,202307.0,72000.0,16.0,2019.0,202307.0
14386,33,936,84.7854,202307.0,83300.0,33.0,2020.0,202307.0
14387,33,910,84.916,202307.0,86000.0,12.0,2020.0,202307.0
14388,33,943,84.7167,202307.0,62000.0,14.0,2005.0,202307.0
14389,33,910,84.9766,202307.0,72800.0,24.0,2020.0,202307.0
14390,33,941,84.5317,202307.0,79500.0,21.0,2014.0,202307.0
14391,33,902,84.4661,202307.0,75000.0,13.0,2018.0,202307.0
14392,33,930,101.53,202307.0,88000.0,26.0,2010.0,202307.0
14393,33,930,84.99,202307.0,76000.0,14.0,2010.0,202307.0
14394,33,909,59.97,202307.0,61000.0,37.0,2018.0,202307.0
14395,33,895,84.6541,202307.0,65000.0,1.0,2019.0,202307.0
14396,33,957,101.8637,202307.0,63000.0,32.0,2023.0,202307.0
14397,33,904,84.9999,202307.0,72000.0,29.0,2020.0,202307.0
14398,33,909,59.99,202307.0,59900.0,41.0,2018.0,202307.0
14399,33,909,59.97,202307.0,63500.0,19.0,2018.0,202307.0
14400,33,941,115.7688,202307.0,105000.0,13.0,2014.0,202307.0
14401,33,909,84.97,202307.0,85700.0,15.0,2018.0,202307.0
14402,33,955,101.8545,202307.0,75000.0,3.0,2005.0,202307.0
14403,33,909,72.99,202307.0,74000.0,40.0,2018.0,202307.0
14404,33,913,99.9837,202307.0,84000.0,7.0,2014.0,202307.0
14405,33,943,84.7167,202307.0,58000.0,6.0,2005.0,202307.0
14406,33,911,106.78,202307.0,107500.0,17.0,2015.0,202307.0
14407,33,900,123.02,202307.0,85000.0,5.0,2009.0,202307.0
14408,33,904,84.9999,202307.0,69900.0,36.0,2020.0,202307.0
14409,33,957,101.9864,202308.0,64000.0,37.0,2023.0,202308.0
14410,33,903,84.96,202308.0,79500.0,26.0,2020.0,202308.0
14411,33,961,84.94,202308.0,78900.0,14.0,2023.0,202308.0
14412,33,912,59.941,202308.0,56000.0,5.0,2016.0,202308.0
14413,33,919,101.98,202308.0,82000.0,40.0,2013.0,202308.0
14414,33,941,115.7688,202308.0,107000.0,28.0,2014.0,202308.0
14415,33,898,70.3826,202308.0,56500.0,34.0,2018.0,202308.0
14416,33,932,84.586,202308.0,53300.0,5.0,2006.0,202308.0
14417,33,943,84.7167,202308.0,52800.0,4.0,2005.0,202308.0
14418,33,934,84.89,202308.0,56500.0,1.0,2005.0,202308.0
